School,Major Name,Popularity,Mean Federal Loan Debt,Top Careers
Wellesley College,Religion/Religious Studies.,0,,NA
Wellesley College,Astronomy and Astrophysics.,0,,NA
Wellesley College,Chemistry.,0,,NA
Wellesley College,Geological and Earth Sciences/Geosciences.,0,,NA
Wellesley College,Physics.,0,,NA
Wellesley College,"Psychology, General.",0,11174,NA
Wellesley College,Research and Experimental Psychology.,0,11789,NA
Wellesley College,Anthropology.,0,,NA
Wellesley College,Economics.,0,11053,NA
Wellesley College,International Relations and National Security Studies.,0,10698,NA
Wellesley College,Political Science and Government.,0,9108,NA
Wellesley College,Sociology.,0,9296,NA
Wellesley College,Drama/Theatre Arts and Stagecraft.,0,,NA
Wellesley College,Film/Video and Photographic Arts.,0,,NA
Wellesley College,Fine and Studio Arts.,0,7402,NA
Wellesley College,Music.,0,,NA
Wellesley College,History.,0,14019,NA
University of Maryland - College Park,"Agriculture, General.",0,19484,NA
University of Maryland - College Park,Agricultural Business and Management.,0,18831,NA
University of Maryland - College Park,Applied Horticulture and Horticultural Business Services.,0,,NA
University of Maryland - College Park,Animal Sciences.,0,18551,NA
University of Maryland - College Park,Food Science and Technology.,0,20780,NA
University of Maryland - College Park,Plant Sciences.,0,,NA
University of Maryland - College Park,Soil Sciences.,0,,NA
University of Maryland - College Park,"Agriculture, Agriculture Operations, and Related Sciences, Other.",0,,NA
University of Maryland - College Park,Natural Resources Conservation and Research.,0,19747,NA
University of Maryland - College Park,Forestry.,0,,NA
University of Maryland - College Park,Architecture.,0,16481,NA
University of Maryland - College Park,"City/Urban, Community and Regional Planning.",0,,NA
University of Maryland - College Park,Interior Architecture.,0,,NA
University of Maryland - College Park,Landscape Architecture.,0,22024,NA
University of Maryland - College Park,Area Studies.,0,22373,NA
University of Maryland - College Park,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,20881,NA
